Satellite Date/Time UTC,Solar Panel Voltage X mV,Solar Panel Voltage Y mV,Solar Panel Voltage Z mV,Total Photo Current mA,Battery Voltage mV,Total System Current mA,Boost Converter Temp 1 C,Boost Converter Temp 2 C,Boost Converter Temp 3 C,Battery Temp C,Sun Sensor X+,Sun Sensor Y+,Sun Sensor Z+,Solar Panel Temp X+ C,Solar Panel Temp X- C,Solar Panel Temp Y+ C,Solar Panel Temp Y- C,3.3 Bus Voltage mV,3.3 Bus Current mA,5.0 Bus Voltage mV,RF Temperature C,Receive Current mA,RF Current 3.3V Bus mA,RF Current 5.0V Bus mA,PA Device Temperature C,PA Bus Current mA,Antenna Temp 0 C,Antenna Temp 1 C
2019-03-21 21:29:21.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:29:26.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:29:31.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:29:36.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:29:41.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:29:46.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:29:51.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:29:56.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:01.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:06.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:11.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:16.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:21.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:26.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:31.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:36.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:41.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:46.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:51.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:30:56.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:01.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:06.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:11.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:16.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:21.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:26.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:31.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:36.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:41.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:46.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:51.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:31:56.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:01.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:06.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:11.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:16.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:21.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:26.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:31.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:36.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:41.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:46.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:51.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:32:56.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:01.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:06.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:11.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:16.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:21.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:26.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:31.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:36.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:41.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:46.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:51.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:33:56.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:01.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:06.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:11.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:16.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:21.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:26.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:31.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:36.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:41.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:46.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:51.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:34:56.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:01.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:06.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:11.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:16.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:21.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:26.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:31.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:36.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:41.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:46.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:51.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:35:56.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:01.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:06.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:11.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:16.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:21.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:26.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:31.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:36.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:41.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:46.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:51.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:36:56.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:01.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:06.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:11.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:16.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:21.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:26.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:31.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:36.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:41.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:46.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:51.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:37:56.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:01.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:06.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:11.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:16.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:21.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:26.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:31.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:36.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:41.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:46.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:51.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:38:56.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:39:01.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:39:06.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:39:11.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:39:16.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:39:21.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:39:26.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:39:31.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:39:36.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:39:41.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:39:46.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
2019-03-21 21:39:51.0,4348,4343,4488,156,8282,146,24,23,24,23,0.54,0.00,1.08,19.14,21.96,19.77,19.84,3276.00,132.00,4956.00,24.84,41,59,29,34.9,41.6,9.4,8.1
